-7399,4075,12,80.02034391456212
-7399,4075,19,77.75513721928039
-7399,4075,13,77.46835491322693
-7399,4075,26,77.45009381124959
-7399,4075,11,77.30068479507123
-7399,4075,25,76.12353542594016
-7399,4075,20,75.99114243660433
-7398,4075,12,75.46129379589779
-7399,4075,27,75.0764272375569
-7399,4075,18,74.81537648428973
-7399,4074,12,74.63982089028016
-7399,4074,13,73.88433696680798
-7398,4075,11,73.4558927787484
-7398,4075,19,72.93282288044253
-7398,4075,26,72.61339193752049
-7399,4075,5,72.32951480678163
-7398,4075,13,72.10761474942045
-7399,4074,20,71.86468675644899
-7398,4075,25,71.78707707304524
-7399,4074,19,71.78085169737113
-7399,4074,26,71.71735286549534
-7399,4075,24,71.69673995493
-7399,4075,4,71.57472259171767
-7399,4075,10,71.24878958975825
-7399,4074,11,71.22568652892326
-7398,4076,12,71.0952303231305
-7399,4074,27,71.05870811917579
-7398,4075,18,70.85672926397173
-7398,4075,20,70.64963176654673
-7398,4076,11,69.8981597518423
-7398,4075,27,69.78264444766738
-7399,4074,25,69.57485524183416
-7399,4075,14,68.80982574232836
-7399,4074,18,68.71077309826937
-7398,4075,5,68.34181583331784
-7398,4075,4,68.10331477415907
-7399,4075,17,67.97493369359101
-7399,4075,6,67.78512890637184
-7398,4075,10,67.72688705839862
-7399,4075,3,67.72384354140239
-7399,4075,21,67.68967314603567
-7398,4076,26,67.67390219432797
-7399,4075,28,67.53777397958768
-7398,4076,25,67.4799471566594
-7398,4076,19,67.44467002783952
-7398,4075,24,67.30619000451125
-7399,4074,5,67.04347915106432
-7398,4076,13,66.94290474850723
-7399,4074,14,66.66054937626647
-7400,4074,13,66.02929628291295
